Filename, E/Es
Demi-C10L_R16_n15.odb, 0.00919819567157
Demi-C10L_R16_n16.odb, 0.0104481648146
Demi-C10L_R16_n17.odb, 0.00945638153024
Demi-C10L_R16_n18.odb, 0.010845908836
Demi-C10L_R16_n19.odb, 0.0105671456478
Demi-C10L_R16_n20.odb, 0.0102690807677
Demi-C10L_R17_n01.odb, 0.00957421136244
Demi-C10L_R17_n02.odb, 0.00947382311385
Demi-C10L_R17_n03.odb, 0.0103843404401
Demi-C10L_R17_n04.odb, 0.0103633146073
Demi-C10L_R17_n05.odb, 0.0107554424237
Demi-C10L_R17_n06.odb, 0.00844798001988
Demi-C10L_R17_n07.odb, 0.0108226791998
Demi-C10L_R17_n08.odb, 0.00820746046856
Demi-C10L_R17_n09.odb, 0.0107354344572
Demi-C10L_R17_n10.odb, 0.010535556855
Demi-C10L_R17_n11.odb, 0.00813550543821
Demi-C10L_R17_n12.odb, 0.0111676839589
Demi-C10L_R17_n13.odb, 0.0116178414876
Demi-C10L_R17_n14.odb, 0.010910960693
Demi-C10L_R17_n15.odb, 0.0108219700925
Demi-C10L_R17_n16.odb, 0.0111555111083
Demi-C10L_R17_n17.odb, 0.00944587994444
Demi-C10L_R17_n18.odb, 0.0104162918124
Demi-C10L_R17_n19.odb, 0.0109774213224
Demi-C10L_R17_n20.odb, 0.0100135415503
Demi-C10L_R18_n01.odb, 0.0112094315866
Demi-C10L_R18_n02.odb, 0.0113241313381
Demi-C10L_R18_n03.odb, 0.0101964194627
Demi-C10L_R18_n04.odb, 0.00897060434475
Demi-C10L_R18_n05.odb, 0.0111023186217
Demi-C10L_R18_n06.odb, 0.0103646950531
Demi-C10L_R18_n07.odb, 0.00869923154603
Demi-C10L_R18_n08.odb, 0.0102183385252
Demi-C10L_R18_n09.odb, 0.00953842363496
Demi-C10L_R18_n10.odb, 0.00967799879364
Demi-C10L_R18_n11.odb, 0.00960722592345
Demi-C10L_R18_n12.odb, 0.00930830935928
Demi-C10L_R18_n13.odb, 0.0102334696088
Demi-C10L_R18_n14.odb, 0.00943048636834
Demi-C10L_R18_n15.odb, 0.00953272339458
Demi-C10L_R18_n16.odb, 0.01061958937
Demi-C10L_R18_n17.odb, 0.00875508106038
Demi-C10L_R18_n18.odb, 0.00918670265751
Demi-C10L_R18_n19.odb, 0.00977512854802
Demi-C10L_R18_n20.odb, 0.00951069669133
Demi-C10L_R19_n01.odb, 0.0092112778035
Demi-C10L_R19_n02.odb, 0.0108263361537
Demi-C10L_R19_n03.odb, 0.00947734693315
Demi-C10L_R19_n04.odb, 0.0114988682082
Demi-C10L_R19_n05.odb, 0.010449578308
Demi-C10L_R19_n06.odb, 0.0105637927318
Demi-C10L_R19_n07.odb, 0.00919351046489
Demi-C10L_R19_n08.odb, 0.0110047771886
Demi-C10L_R19_n09.odb, 0.00918162843327
Demi-C10L_R19_n10.odb, 0.010959494411
Demi-C10L_R19_n11.odb, 0.0102626289302
Demi-C10L_R19_n12.odb, 0.010414956689
Demi-C10L_R19_n13.odb, 0.0112854184252
Demi-C10L_R19_n14.odb, 0.0110791409175
Demi-C10L_R19_n15.odb, 0.0106159437466
Demi-C10L_R19_n16.odb, 0.0106485843976
Demi-C10L_R19_n17.odb, 0.0099672871731
Demi-C10L_R19_n18.odb, 0.0088873441996
Demi-C10L_R19_n19.odb, 0.00912897981587
Demi-C10L_R19_n20.odb, 0.00877042836983
Demi-C10L_R20_n01.odb, 0.0103626763164
Demi-C10L_R20_n02.odb, 0.00943853298893
Demi-C10L_R20_n03.odb, 0.0107331721124
Demi-C10L_R20_n04.odb, 0.00847953104393
Demi-C10L_R20_n05.odb, 0.0109832735817
Demi-C10L_R20_n06.odb, 0.00998825918553
Demi-C10L_R20_n07.odb, 0.0100461878666
Demi-C10L_R20_n08.odb, 0.00980424537965
Demi-C10L_R20_n09.odb, 0.0102689797364
Demi-C10L_R20_n10.odb, 0.0105270560658
Demi-C10L_R20_n11.odb, 0.0110032513333
Demi-C10L_R20_n12.odb, 0.00868769226532
Demi-C10L_R20_n13.odb, 0.0104597267565
Demi-C10L_R20_n14.odb, 0.0106785491364
Demi-C10L_R20_n15.odb, 0.00946384084761
Demi-C10L_R20_n16.odb, 0.0103425795934
Demi-C10L_R20_n17.odb, 0.0101879762708
Demi-C10L_R20_n18.odb, 0.0103190308118
Demi-C10L_R20_n19.odb, 0.0114139254676
Demi-C10L_R20_n20.odb, 0.00857582138906
Demi-C10L_R21_n01.odb, 0.00833952532213
Demi-C10L_R21_n02.odb, 0.008939927666
Demi-C10L_R21_n03.odb, 0.00923374828893
Demi-C10L_R21_n04.odb, 0.0103384713036
Demi-C10L_R21_n05.odb, 0.0102875307754
Demi-C10L_R21_n06.odb, 0.00921715177988
Demi-C10L_R21_n07.odb, 0.00874884072766
Demi-C10L_R21_n08.odb, 0.00942546596448
Demi-C10L_R21_n09.odb, 0.00870132204333
Demi-C10L_R21_n10.odb, 0.0110336787386
Demi-C10L_R21_n11.odb, 0.0113293330317
Demi-C10L_R21_n12.odb, 0.00988865274893
Demi-C10L_R21_n13.odb, 0.00790927708919
Demi-C10L_R21_n14.odb, 0.00916001718566
Demi-C10L_R21_n15.odb, 0.0105224945516
Demi-C10L_R21_n16.odb, 0.0109013721654
Demi-C10L_R21_n17.odb, 0.0094383790815
Demi-C10L_R21_n18.odb, 0.00738450136499
Demi-C10L_R21_n19.odb, 0.00980793066012
Demi-C10L_R21_n20.odb, 0.00965730532534
Demi-C10L_R22_n01.odb, 0.00858522107317
Demi-C10L_R22_n02.odb, 0.0100112055565
Demi-C10L_R22_n03.odb, 0.00980420572252
Demi-C10L_R22_n04.odb, 0.0099551785293
Demi-C10L_R22_n05.odb, 0.00868101570416
Demi-C10L_R22_n06.odb, 0.00969273425021
Demi-C10L_R22_n07.odb, 0.0101677983452
Demi-C10L_R22_n08.odb, 0.0100246257183
Demi-C10L_R22_n09.odb, 0.00868551773267
Demi-C10L_R22_n10.odb, 0.0100408001621
Demi-C10L_R22_n11.odb, 0.0104253147537
Demi-C10L_R22_n12.odb, 0.00963656181352
Demi-C10L_R22_n13.odb, 0.0102021329221
Demi-C10L_R22_n14.odb, 0.00895272747693
Demi-C10L_R22_n15.odb, 0.0102983250686
Demi-C10L_R22_n16.odb, 0.0100980055727
Demi-C10L_R22_n17.odb, 0.00943364194286
Demi-C10L_R22_n18.odb, 0.0107866714696
Demi-C10L_R22_n19.odb, 0.0088665695286
Demi-C10L_R22_n20.odb, 0.00998385535563
Demi-C10L_R23_n01.odb, 0.0090463872324
Demi-C10L_R23_n02.odb, 0.0100415536476
Demi-C10L_R23_n03.odb, 0.0102032877
Demi-C10L_R23_n04.odb, 0.00921553716814
Demi-C10L_R23_n05.odb, 0.0105615303869
Demi-C10L_R23_n06.odb, 0.0101285510052
Demi-C10L_R23_n07.odb, 0.00894642765851
Demi-C10L_R23_n08.odb, 0.00968022714668
Demi-C10L_R23_n09.odb, 0.0100071397564
Demi-C10L_R23_n10.odb, 0.0105492092942
Demi-C10L_R23_n11.odb, 0.0101259430768
Demi-C10L_R23_n12.odb, 0.00911952725558
Demi-C10L_R23_n13.odb, 0.00865730168444
Demi-C10L_R23_n14.odb, 0.00786015040265
Demi-C10L_R23_n15.odb, 0.00841222722844
Demi-C10L_R23_n16.odb, 0.00858971838059
Demi-C10L_R23_n17.odb, 0.00978136038279
Demi-C10L_R23_n18.odb, 0.0106832182914
Demi-C10L_R23_n19.odb, 0.00948563149652
Demi-C10L_R23_n20.odb, 0.00885003911477
Demi-C10L_R24_n01.odb, 0.0106878317376
Demi-C10L_R24_n02.odb, 0.00962930455866
Demi-C10L_R24_n03.odb, 0.0100868014891
Demi-C10L_R24_n04.odb, 0.00966588731719
Demi-C10L_R24_n05.odb, 0.00989512630335
Demi-C10L_R24_n06.odb, 0.00994321340655
Demi-C10L_R24_n07.odb, 0.0105937914625
Demi-C10L_R24_n08.odb, 0.00945333642916
Demi-C10L_R24_n09.odb, 0.00949503967858
Demi-C10L_R24_n10.odb, 0.00897295922292
Demi-C10L_R24_n11.odb, 0.00982278319965
Demi-C10L_R24_n12.odb, 0.0103982912521
Demi-C10L_R24_n13.odb, 0.00836165305664
Demi-C10L_R24_n14.odb, 0.00949605848915
Demi-C10L_R24_n15.odb, 0.00912280368992
Demi-C10L_R24_n16.odb, 0.008731299057
Demi-C10L_R24_n17.odb, 0.0096849255724
Demi-C10L_R24_n18.odb, 0.0104199242167
Demi-C10L_R24_n19.odb, 0.00948266193283
Demi-C10L_R24_n20.odb, 0.00916751616017
Demi-C10L_R25_n01.odb, 0.00994230129255
Demi-C10L_R25_n02.odb, 0.00888945263703
Demi-C10L_R25_n03.odb, 0.00681440415033
Demi-C10L_R25_n04.odb, 0.00959248480157
Demi-C10L_R25_n05.odb, 0.00897566251731
Demi-C10L_R25_n06.odb, 0.00953269884493
Demi-C10L_R25_n07.odb, 0.00901224244318
Demi-C10L_R25_n08.odb, 0.0088535808742
Demi-C10L_R25_n09.odb, 0.00992456228046
Demi-C10L_R25_n10.odb, 0.0101622926136
