Filename, E/Es
Kag10L_R13_n19.odb, 0.00981871276855
Kag10L_R13_n20.odb, 0.00890937072754
Kag10L_R14_n01.odb, 0.00593864868164
Kag10L_R14_n02.odb, 0.0101129467773
Kag10L_R14_n03.odb, 0.010956003418
Kag10L_R14_n04.odb, 0.0088775579834
Kag10L_R14_n05.odb, 0.0103290881348
Kag10L_R14_n06.odb, 0.0103097338867
Kag10L_R14_n07.odb, 0.00768109008789
Kag10L_R14_n08.odb, 0.0101243652344
Kag10L_R14_n09.odb, 0.00752215881348
Kag10L_R14_n10.odb, 0.00887855163574
Kag10L_R14_n11.odb, 0.00932573425293
Kag10L_R14_n12.odb, 0.0087909552002
Kag10L_R14_n13.odb, 0.00938297058105
Kag10L_R14_n14.odb, 0.010360637207
Kag10L_R14_n15.odb, 0.0070019329834
Kag10L_R14_n16.odb, 0.00831412902832
Kag10L_R14_n17.odb, 0.0108011340332
Kag10L_R14_n18.odb, 0.0116420178223
Kag10L_R14_n19.odb, 0.00569489257813
Kag10L_R14_n20.odb, 0.0108796643066
Kag10L_R15_n01.odb, 0.0095616229248
Kag10L_R15_n02.odb, 0.00900517578125
Kag10L_R15_n03.odb, 0.010422121582
Kag10L_R15_n04.odb, 0.00991611694336
Kag10L_R15_n05.odb, 0.0100808575439
Kag10L_R15_n06.odb, 0.00968298461914
Kag10L_R15_n07.odb, 0.00801816040039
Kag10L_R15_n08.odb, 0.0115189282227
Kag10L_R15_n09.odb, 0.00973274475098
Kag10L_R15_n10.odb, 0.0117629003906
Kag10L_R15_n11.odb, 0.00926323120117
Kag10L_R15_n12.odb, 0.00657887145996
Kag10L_R15_n13.odb, 0.0106392749023
Kag10L_R15_n14.odb, 0.00851094299316
Kag10L_R15_n15.odb, 0.0116064404297
Kag10L_R15_n16.odb, 0.0064323059082
Kag10L_R15_n17.odb, 0.00552850097656
Kag10L_R15_n18.odb, 0.00782540039063
Kag10L_R15_n19.odb, 0.0120465673828
Kag10L_R15_n20.odb, 0.00620546142578
Kag10L_R16_n01.odb, 0.00880106506348
Kag10L_R16_n02.odb, 0.00679624816895
Kag10L_R16_n03.odb, 0.00839126464844
Kag10L_R16_n04.odb, 0.00780967895508
Kag10L_R16_n05.odb, 0.00876033447266
Kag10L_R16_n06.odb, 0.011264420166
Kag10L_R16_n07.odb, 0.00646395385742
Kag10L_R16_n08.odb, 0.00644270996094
Kag10L_R16_n09.odb, 0.00531902160645
Kag10L_R16_n10.odb, 0.0072627142334
Kag10L_R16_n11.odb, 0.00845939331055
Kag10L_R16_n12.odb, 0.00940436157227
Kag10L_R16_n13.odb, 0.0102834680176
Kag10L_R16_n14.odb, 0.00833961242676
Kag10L_R16_n15.odb, 0.00812700500488
Kag10L_R16_n16.odb, 0.0067541003418
Kag10L_R16_n17.odb, 0.00582510681152
Kag10L_R16_n18.odb, 0.00572864929199
Kag10L_R16_n19.odb, 0.00763173278809
Kag10L_R16_n20.odb, 0.00750828491211
Kag10L_R17_n01.odb, 0.00519346984863
Kag10L_R17_n02.odb, 0.00972258789063
Kag10L_R17_n03.odb, 0.00848283935547
Kag10L_R17_n04.odb, 0.00963707641602
Kag10L_R17_n05.odb, 0.00846797119141
Kag10L_R17_n06.odb, 0.0068239453125
Kag10L_R17_n07.odb, 0.00756022705078
Kag10L_R17_n08.odb, 0.00947958984375
Kag10L_R17_n09.odb, 0.00520022033691
Kag10L_R17_n10.odb, 0.00712893310547
Kag10L_R17_n11.odb, 0.00653562255859
Kag10L_R17_n12.odb, 0.00855869873047
Kag10L_R17_n13.odb, 0.00918821716309
Kag10L_R17_n14.odb, 0.0106369006348
Kag10L_R17_n15.odb, 0.0079043963623
Kag10L_R17_n16.odb, 0.00813627075195
Kag10L_R17_n17.odb, 0.00833105102539
Kag10L_R17_n18.odb, 0.00795825134277
Kag10L_R17_n19.odb, 0.00607300598145
Kag10L_R17_n20.odb, 0.00944104858398
Kag10L_R18_n01.odb, 0.00823417480469
Kag10L_R18_n02.odb, 0.0091725213623
Kag10L_R18_n03.odb, 0.010768927002
Kag10L_R18_n04.odb, 0.00972915771484
Kag10L_R18_n05.odb, 0.00970047729492
Kag10L_R18_n06.odb, 0.00740793029785
Kag10L_R18_n07.odb, 0.00712584838867
Kag10L_R18_n08.odb, 0.00813092956543
Kag10L_R18_n09.odb, 0.00523402038574
Kag10L_R18_n10.odb, 0.00600494018555
Kag10L_R18_n11.odb, 0.0077669128418
Kag10L_R18_n12.odb, 0.00687752319336
Kag10L_R18_n13.odb, 0.00925981689453
Kag10L_R18_n14.odb, 0.00475869781494
Kag10L_R18_n15.odb, 0.00575916442871
Kag10L_R18_n16.odb, 0.00664292602539
Kag10L_R18_n17.odb, 0.00770674072266
Kag10L_R18_n18.odb, 0.00756265380859
Kag10L_R18_n19.odb, 0.00776577087402
Kag10L_R18_n20.odb, 0.00733248840332
Kag10L_R19_n01.odb, 0.00648068115234
Kag10L_R19_n02.odb, 0.0068093536377
Kag10L_R19_n03.odb, 0.00558175109863
Kag10L_R19_n04.odb, 0.00843147644043
Kag10L_R19_n05.odb, 0.00682064086914
Kag10L_R19_n06.odb, 0.00857485961914
Kag10L_R19_n07.odb, 0.00652069030762
Kag10L_R19_n08.odb, 0.00927240539551
Kag10L_R19_n09.odb, 0.00877174438477
Kag10L_R19_n10.odb, 0.00923203613281
Kag10L_R19_n11.odb, 0.0085781036377
Kag10L_R19_n12.odb, 0.0078344934082
Kag10L_R19_n13.odb, 0.0103937561035
Kag10L_R19_n14.odb, 0.00568818664551
Kag10L_R19_n15.odb, 0.00784819152832
Kag10L_R19_n16.odb, 0.00557942749023
Kag10L_R19_n17.odb, 0.0106594445801
Kag10L_R19_n18.odb, 0.00796536682129
Kag10L_R19_n19.odb, 0.00930997253418
Kag10L_R19_n20.odb, 0.0039157131958
Kag10L_R20_n01.odb, 0.00780177978516
Kag10L_R20_n02.odb, 0.0041814239502
Kag10L_R20_n03.odb, 0.00938511901855
Kag10L_R20_n04.odb, 0.00780565795898
Kag10L_R20_n05.odb, 0.0101918328857
Kag10L_R20_n06.odb, 0.009261171875
